customer_id,age,region,income,monthly_minutes,monthly_data_gb,support_tickets,monthly_bill,outstanding_balance,churn
2948,19,North,93788,2501,12.16,5,79.51,432.25,1
2949,32,West,39765,613,15.21,3,148.4,70.13,0
2950,67,East,40002,2456,14.42,8,173.57,27.28,0
2951,20,North,41390,218,17.54,2,78.67,201.02,1
2952,66,South,74436,1642,19.01,1,71.18,27.79,1
2953,53,North,36641,866,1.13,6,145.84,343.8,0
2954,21,East,63709,1072,19.52,1,63.18,380.16,1
2955,31,West,69309,1015,17.48,5,138.77,427.36,0
2956,58,North,45624,2625,7.97,7,46.05,371.92,0
2957,58,East,39966,1537,16.82,2,135.42,458.18,1
2958,42,West,64189,686,14.86,2,117.28,374.15,1
2959,67,West,47223,450,15.97,2,49.36,468.04,0
2960,27,East,34959,1629,4.8,0,140.35,96.56,0
2961,38,West,57257,2342,13.15,8,105.91,249.93,0
2962,53,East,80802,1573,1.01,4,66.91,496.97,1
2963,29,South,57215,595,17.04,8,90.08,340.79,0
2964,44,West,85046,2662,19.05,4,113.66,439.32,0
2965,57,South,64094,2843,13.41,6,45.56,15.2,1
2966,19,South,68669,1970,10.5,0,192.79,435.88,0
2967,30,South,66126,372,14.65,8,143.15,348.86,0
2968,49,West,46772,2199,6.86,0,47.43,85.38,0
2969,48,West,78586,362,12.71,3,169.89,12.84,1
2970,33,South,81943,2280,14.52,6,84.83,129.96,1
2971,49,South,98868,2457,3.28,8,131.46,457.89,0
2972,49,South,79855,1696,3.23,0,77.11,334.07,0
2973,51,East,52218,2163,14.46,5,154.68,459.73,0
2974,28,North,87205,1864,8.92,9,152.91,223.08,1
2975,27,West,34959,294,17.84,4,123.85,468.31,0
2976,32,South,75134,1886,6.58,2,70.96,231.48,0
2977,34,South,55874,1566,1.33,9,73.13,102.13,0
2978,57,North,31301,2450,13.17,1,95.09,75.7,0
2979,35,North,88017,1171,13.84,0,54.65,496.91,1
2980,26,West,73319,1870,11.3,1,87.4,166.93,0
2981,42,South,52455,1244,13.82,3,146.34,80.03,1
2982,57,North,34112,1622,10.71,5,171.24,4.2,0
2983,31,South,87033,931,14.01,4,86.54,142.78,0
2984,42,South,88360,661,1.36,3,69.71,444.56,0
2985,67,North,62145,140,7.68,7,171.55,267,0
2986,39,South,62735,1579,4.61,6,181.42,316.22,0
2987,69,East,97641,2681,2.44,3,99.7,461.2,1
2988,47,East,51711,470,5.06,9,34.57,256.42,0
2989,37,South,35630,1305,4.23,4,148.14,419.14,1
2990,38,South,95488,2664,19.48,9,163.29,161.92,0
2991,61,West,33206,756,6.09,4,33.06,488.55,0
2992,49,South,86289,689,5,2,131.16,39.41,0
2993,68,North,48953,330,16.78,8,130.02,362.41,1
2994,63,North,40068,908,8.67,4,94.38,330.28,0
2995,66,South,85916,1471,8.72,9,157.46,95.84,0
2996,38,West,31067,578,9.15,1,102.79,194.42,0
2997,52,North,80658,1332,8.62,3,145.05,156.41,0
2998,49,East,82165,2822,6.87,3,117.91,47.25,0
2999,47,North,39859,2425,6.08,4,72.24,292.39,0
3000,56,South,59164,1872,17.7,7,133.11,496.83,0
3001,66,West,50773,2200,3.65,4,155.27,279.79,0
3002,29,South,87295,1984,4.03,0,195.56,272.63,1
3003,58,East,63939,1133,11.65,1,94.62,20.16,1
3004,64,North,78599,1862,7.2,2,40.96,69.61,0
3005,35,East,36114,847,8.72,2,197.96,256.61,0
3006,38,North,42818,563,16.23,9,136.05,492.59,0
3007,30,West,39335,853,18.12,5,190.9,438.3,1
3008,38,North,85008,1940,15.92,8,47.65,170.1,0
3009,25,West,73148,682,5.08,9,88.15,271.5,0
3010,63,South,33577,2305,19.61,0,52.77,276.35,1
3011,57,East,34076,118,7.58,5,172.04,342.68,1
3012,63,South,62925,154,3.8,8,179.66,343.89,1
3013,24,West,81869,1850,10.24,3,115.22,394.9,1
3014,40,North,89314,820,14.64,9,61.72,12.49,1
3015,61,North,71205,2908,2.12,2,51.61,471.84,0
3016,49,South,41095,1663,12.87,5,129.99,35.03,0
3017,28,North,86680,2955,17.23,5,116.08,238.08,1
3018,39,North,58400,2870,5.6,1,148.11,459.79,1
3019,39,West,97346,2432,14.02,4,81.89,243.83,0
3020,60,West,58562,1655,8.3,0,98.4,31.82,0
3021,42,South,70663,2658,8.58,8,33.63,114.62,0
3022,39,West,48510,1519,5.98,8,133.72,289.33,1
3023,45,East,91608,2267,12.68,2,101.93,43.93,0
3024,46,North,82182,2244,7.54,4,186.36,211.84,0
3025,30,East,56883,2267,16.7,2,139.1,164.55,0
3026,35,East,65844,1660,19.28,6,97.78,407.6,1
3027,19,West,48728,1276,18.73,0,74.81,55.07,0
3028,46,North,41094,1368,3.68,4,183.9,341.4,0
3029,38,East,32407,1895,0.78,5,32.77,203.29,0
3030,32,North,85412,2540,9.05,6,85.58,293.88,0
3031,69,North,42644,1266,14.71,2,190.4,102.77,0
3032,44,North,90746,2941,19.56,6,141.19,304.85,0
3033,67,West,82748,1970,15.78,3,120.56,336.99,0
3034,48,West,89021,2367,11.82,9,64.6,35.12,0
3035,32,West,92651,2986,1.01,5,171.67,412.17,0
3036,68,East,66807,259,16.6,4,64.71,430.63,0
3037,40,South,64072,2758,3.95,3,72.2,31.78,1
3038,41,North,68398,738,1.58,5,62.61,301.59,0
3039,61,North,58669,1155,17.08,2,56.89,297.01,0
3040,30,South,60161,2924,11.54,2,192.06,6.23,0
3041,39,West,37282,433,3.01,4,132.35,171.17,0
3042,60,East,56539,991,8.04,4,138.43,484.46,0
3043,54,North,33307,2116,2.17,8,192.24,277.73,0
3044,50,North,47745,451,12.94,3,69.2,466.61,0
3045,20,North,69433,1462,6.01,4,31.01,337.82,0
3046,36,South,64555,1025,17.39,8,131.81,14.2,0
3047,40,West,31073,1523,7.48,3,116.33,38.86,1
3048,46,East,62683,2543,10.15,2,111.2,361.09,0
3049,47,West,55741,2677,1.74,6,40.52,277.28,1
3050,56,South,52286,2505,5.87,6,107.25,63.58,0
3051,61,South,33599,1519,13.7,7,78.89,307.03,0
3052,64,North,57293,2975,14.86,3,76.68,405.14,0
3053,42,West,45389,159,5.24,3,67.8,376.49,0
3054,54,West,42318,2624,10.32,8,86.53,123.08,1
3055,64,North,78875,2759,16.44,9,90.03,129.1,0
3056,25,East,33055,100,7.91,6,82.49,483.92,0
3057,59,South,36320,1678,3.11,2,196.39,443.7,0
3058,33,East,34642,410,8.92,8,188.56,159.17,0
3059,25,West,39321,2315,12.21,4,127.67,412.03,0
3060,18,East,89618,2339,0.64,3,196.78,80.87,0
3061,61,East,56044,807,7.3,0,198.5,98.42,0
3062,22,North,51971,1281,12.34,8,90.51,90.6,1
3063,20,North,55727,1880,19.06,5,105.68,43.86,0
3064,18,North,52559,1623,8.47,1,193.04,427.34,0
3065,21,North,57476,2513,3.68,6,133.47,289.4,0
3066,57,East,92683,1463,10.92,2,66.2,129.48,0
3067,52,East,40991,957,6.07,5,147.19,424.33,0
3068,49,North,40796,2474,4.69,7,64.98,401.32,1
3069,59,West,33881,2261,12.01,2,87.69,50.48,0
3070,51,North,45668,2944,18.36,4,68.69,322.07,0
3071,60,South,64312,1018,16.79,5,71.65,360.92,0
3072,42,North,58106,708,4.05,0,30.79,357.91,0
3073,27,South,45729,408,15.43,9,179.72,361.57,0
3074,38,North,84913,2548,4.98,6,80.32,84.73,0
3075,63,South,87026,1443,6.17,3,44.68,157.54,0
3076,56,South,89402,311,18.44,9,44.79,422.09,0
3077,44,West,67282,2464,18.27,6,124.52,449.2,0
3078,44,North,68218,284,3.79,6,198.8,139.59,1
3079,19,North,47950,1328,1.75,4,54.65,11.51,0
3080,58,North,89739,1487,6.22,7,46.94,429.88,1
3081,65,East,34507,1339,11.84,7,104.51,188.55,0
3082,30,North,76303,345,17.6,4,125.77,164.73,1
3083,26,West,54667,338,2.82,4,80.04,173.5,0
3084,69,East,33992,1928,8.59,6,81.43,207.85,1
3085,53,East,55530,1514,5.8,5,102.16,189.13,1
3086,39,East,45305,619,0.79,3,83.4,283.22,1
3087,59,North,82129,1713,15.87,1,185.61,39.47,1
3088,43,North,82044,376,16.36,7,37.13,485.77,0
3089,29,South,88817,1105,4.81,2,69.88,468.23,0
3090,34,East,76666,2349,3.45,1,167.45,467.2,0
3091,31,North,56173,313,3.32,9,171.77,439.64,0
3092,31,North,48909,705,9.55,6,48.96,330.16,0
3093,51,West,93967,577,5.31,9,195.54,110.55,0
3094,37,North,61007,607,10.47,5,147.87,24.74,0
3095,28,West,42985,1198,8,7,76.34,49.66,0
3096,33,West,52525,2816,4.61,5,107.53,162,0
3097,68,North,67403,2812,15.15,6,80.51,251.94,0
3098,48,North,67193,2077,3.43,1,55.5,496.63,0
3099,23,North,33830,241,16.08,9,79.5,217.72,0
3100,36,East,86144,2469,11.45,1,128.62,262.32,1
3101,54,East,30533,1817,16.72,5,170.41,347.58,1
3102,21,West,50946,560,0.59,8,91.8,90.37,0
3103,64,West,53504,2854,15.11,2,89.14,466.41,0
3104,21,East,85715,769,1.5,9,109.56,264.52,0
3105,37,North,58255,2201,19.03,7,139.57,138.13,0
3106,27,North,86441,2424,14.2,4,157.77,467.55,0
3107,41,West,66855,1944,6.74,5,85.56,312.73,1
3108,52,North,71721,1718,6.74,5,129.68,241.84,1
3109,43,North,71850,499,17.3,9,96.19,290.08,1
3110,54,East,64723,767,18.11,2,151.79,374.15,0
3111,55,South,65739,2663,17.89,4,57.99,77.27,0
3112,38,West,35539,1622,16.27,0,73.68,432.42,0
3113,57,East,94509,1434,16.47,1,102.43,479.75,0
3114,56,North,51311,1394,11.67,9,181.2,283.5,0
3115,38,West,99180,2723,1.05,2,127.47,341.14,0
3116,27,North,65934,1572,2.19,3,194.12,429.92,0
3117,55,South,39511,2259,13.17,8,47.56,187.41,1
3118,63,South,30183,338,8.32,0,108.23,496.42,0
3119,21,North,39475,1143,11.56,2,101.24,340.25,1
3120,62,South,93130,1412,5.01,2,132.04,212,0
3121,37,North,89577,1716,13.16,5,168.03,338.67,0
3122,34,South,56008,2344,5.24,4,173.05,260.84,0
3123,24,South,77941,2529,9.49,2,143.93,55.82,0
3124,21,West,72756,1821,9.84,3,139.06,397.93,0
3125,46,West,57912,1840,3.96,6,191.34,282.19,0
3126,31,North,80659,1615,17.59,2,95.23,397.92,1
3127,20,South,76840,2311,10.75,8,171.57,77.46,0
3128,41,South,68623,2753,17.4,7,186.66,269.18,1
3129,54,North,93303,1372,5.62,1,113.56,383.31,0
3130,33,West,76062,1144,3.86,4,153.95,494.15,0
3131,69,East,86690,2978,0.85,3,94.09,442.2,0
3132,21,North,53634,1635,2.33,4,57.01,432.17,0
3133,41,South,34090,2744,3.38,2,129.71,123.73,0
3134,51,North,75266,635,2.04,9,63.4,418.99,0
3135,47,East,60008,2258,17.99,0,107.79,84.64,1
3136,35,North,88704,1048,18.27,7,178.39,99.05,0
3137,36,West,92866,962,18.78,8,44.62,55.06,0
3138,48,West,38382,2742,19.22,7,35.17,428.8,0
3139,36,South,77774,1121,10.09,3,133.1,54.13,0
3140,66,East,76698,2607,10.84,1,86.28,69.06,0
3141,63,West,31110,533,3.05,3,101.05,122.94,0
3142,36,East,30386,1503,3.17,8,98.97,286.33,0
3143,39,North,88513,882,15.57,9,44.73,440.09,0
3144,41,South,77801,1087,17.19,8,30.61,209.11,1
3145,62,West,61566,268,15.8,4,182.73,273.14,0
3146,29,East,62521,808,16.77,4,67.03,83.24,1
3147,47,East,53798,1064,5.89,9,102.43,132.97,0
3148,55,West,43565,2874,9.59,2,195.23,66.96,0
3149,48,West,53027,1702,9.45,5,170.55,204.96,1
3150,53,West,35631,328,19.91,6,48.35,295.17,0
3151,36,North,86878,1284,19.01,9,116.45,142.01,1
3152,65,East,75206,526,12.17,8,154.11,423,0
3153,62,East,88582,221,3.19,6,148.73,490.62,0
3154,53,West,88334,2296,5.54,2,159.34,60.08,0
3155,47,East,83619,2999,7.59,6,107.77,8.93,1
3156,66,North,56875,2852,17.53,0,59.91,394.89,1
3157,50,West,54514,210,3.83,1,109.03,95.32,0
3158,35,East,52580,1344,4.79,3,140.14,176.57,0
3159,69,North,34288,2027,7.31,6,133.46,197.12,0
3160,66,South,36734,163,18.57,8,41.99,458.3,0
3161,45,North,69008,2785,10.32,4,41.04,329.42,0
3162,64,South,79349,1477,13.11,7,194.09,20.3,0
3163,28,North,37814,1008,8.05,6,55.81,7.41,1
3164,62,South,73154,1871,4.18,4,80.06,99.78,0
3165,50,East,37851,1608,4.84,2,160.5,159.09,1
3166,34,East,31600,112,16.15,2,99.65,242.26,1
3167,23,East,86614,1276,17.92,5,60.85,418.92,0
3168,21,West,33692,338,10.11,9,109.43,157.41,1
3169,37,North,88027,762,7.46,3,126.72,188.27,0
3170,65,North,50373,1209,16.25,2,106.97,164.67,1
3171,64,West,92805,793,13.63,3,186.22,4.48,0
3172,44,North,44507,1281,1.3,2,78.4,477.6,0
3173,32,West,92931,1604,7.34,9,142.43,69.5,0
3174,23,West,69423,2002,13.8,5,49.09,143.83,1
3175,64,East,96600,175,11.69,6,96.69,64.65,1
3176,31,West,71848,428,19.57,3,155.97,245.27,0
3177,28,North,36820,1539,17.39,2,68.22,466.08,0
3178,56,South,38512,1352,1.66,2,130.26,50.35,0
3179,26,East,66725,2299,14.65,2,56.08,220.45,1
3180,43,South,81534,171,7.06,8,47.46,11.19,1
3181,33,West,69776,324,13.8,2,118.95,385.45,0
3182,22,North,90945,2620,12.54,2,144.75,320.61,0
3183,69,East,77455,2507,10.31,7,49.27,349.85,0
3184,27,East,82433,2687,17.13,3,186.02,236.17,0
3185,67,East,39711,910,14.32,6,68.38,453.82,1
3186,20,North,89262,2756,17.85,2,50.4,204.78,0
3187,30,South,39597,2148,5.99,7,64.46,257.04,0
3188,60,West,90067,777,7.29,2,58.83,347.64,1
3189,66,North,78022,390,12.63,4,45.41,260.28,0
3190,47,West,48782,1581,19.35,0,165.63,94.67,0
3191,62,East,81782,2351,7.75,4,114.24,158.54,0
3192,23,West,85013,1325,1.13,5,96.05,46.15,0
3193,34,East,65342,665,9.19,6,191.61,216.31,0
3194,62,North,50977,2629,11.11,1,93.07,304.7,1
3195,68,East,87396,1915,16.12,1,58.39,59.26,0
3196,36,West,80021,610,14.71,8,76.59,315.29,0
3197,59,South,99057,1023,19.31,9,70.62,446.44,0
3198,52,West,96836,2425,15.76,0,114.79,168.86,0
3199,63,South,57075,115,6.32,1,79.56,111.02,0
3200,43,North,60802,2503,13.01,1,117.73,446.5,0
3201,68,South,85822,455,13.61,9,143.78,345.97,1
3202,22,West,81603,929,19.96,6,162.14,52.7,0
3203,46,South,65592,2746,3.21,5,150.73,204.06,0
3204,54,West,86006,1201,4.23,8,64.95,337.04,0
3205,37,West,56269,1190,3.53,6,49.7,287.19,0
3206,66,South,80138,1846,11.99,2,122.22,309.27,0
3207,38,North,92398,313,3.14,2,63.82,283.57,0
3208,27,East,49874,1820,13.29,0,44.44,399.03,1
3209,22,South,87228,548,16.17,7,119.61,160.21,0
3210,53,West,92670,1668,8.94,0,85.56,354.23,0
3211,23,South,37925,2934,11.43,1,158.55,495.54,1
3212,43,South,33107,2646,18.3,6,83.41,194.98,0
3213,21,West,57617,809,11.61,0,196.38,395.52,0
3214,56,South,80075,479,4.57,3,158.95,123.05,0
3215,56,South,52631,2887,7.19,8,39.81,140.95,1
3216,67,South,92444,2779,10.83,7,116.51,467.43,1
3217,52,South,37883,1988,3.52,7,125.65,12.97,0
3218,18,East,49708,1147,12.44,2,148.2,108.71,0
3219,41,West,76221,638,19.99,4,114.63,241.46,0
3220,53,South,47197,852,13.22,3,112.19,200.92,0
3221,23,East,51134,634,7.76,7,92.55,314.58,0
3222,58,East,63550,772,6.97,6,76.15,96.36,0
3223,63,North,44642,1164,18.67,6,190.85,35.27,1
3224,61,North,50439,667,17.49,9,83.99,184.67,0
3225,48,West,54583,1536,9.71,9,40.78,262.18,0
3226,37,East,92014,514,7.39,6,58.44,281,1
3227,41,East,49523,548,14.35,0,175.74,300.75,1
3228,42,East,75538,709,6.63,6,129.73,274.33,0
3229,53,North,77310,2805,2.83,3,162.39,122.88,1
3230,38,East,40908,2101,6.55,2,167.49,382.27,0
3231,47,East,87290,1897,8.97,4,169.95,43.89,0
3232,41,East,83634,2583,5.48,1,123.6,99.18,0
3233,61,South,42699,804,4.73,7,60.11,369.69,0
3234,59,North,96912,2386,0.62,8,55.2,139.86,0
3235,47,North,44255,1165,12.8,4,127.58,246.74,0
3236,39,West,90282,833,12.48,2,92.31,163.6,0
3237,45,South,88249,899,4.17,9,124.87,253.49,0
3238,24,South,68176,2157,18.9,6,114.74,173.33,0
3239,52,North,38163,2894,8.49,0,132.37,497.1,0
3240,45,North,84210,1960,1,9,35.46,178.74,0
3241,31,East,51143,2286,4.79,2,35.58,313.52,0
3242,27,East,34920,1990,14,8,152.67,444.17,0
3243,33,East,67996,830,4.43,1,62.83,318.97,1
3244,33,North,41748,295,1.55,8,140.87,282.93,0
3245,48,East,77252,1197,12.55,0,122.92,284.61,0
3246,59,North,93179,1738,10.61,3,196.91,248.23,0
3247,42,North,36450,1758,15.34,9,172.02,403.79,0
3248,30,South,82756,1225,15.57,5,100.23,25.21,0
3249,23,North,80235,363,19.22,6,134.79,442.56,0
3250,61,North,30020,1019,1.61,2,49.94,293.15,0
3251,26,East,39664,260,1.26,8,95.69,424.44,0
3252,62,East,96635,1356,19.75,3,154.76,5.2,0
3253,53,West,53225,2638,13.07,4,135.85,434.64,0
3254,60,South,98173,1910,14.45,7,112.36,60.07,0
3255,37,North,70225,869,2.38,2,60.01,360.61,1
3256,35,North,40807,410,1.86,7,166.53,208.26,0
3257,60,West,36402,326,3.62,0,76.44,340.54,0
3258,38,East,34521,372,8.83,7,169.48,314.09,0
3259,21,East,93165,416,2.65,9,133.97,81.7,0
3260,67,North,38382,2022,9.2,7,93.36,257.31,0
3261,50,East,45065,2438,11.45,5,36.9,138.62,0
3262,44,North,44425,1592,0.51,4,69.51,280.22,0
3263,24,East,43111,2876,2.73,8,181.14,369,1
3264,23,West,70799,1994,7.82,5,169.06,40.63,0
3265,32,West,83257,1701,1.54,0,127.73,257.88,0
3266,35,East,91177,1892,3.1,5,109.27,308.81,1
3267,49,South,67851,1550,5.02,0,140.01,147.68,0
3268,28,West,38816,2522,8.88,5,109.26,476.5,0
3269,37,East,32175,2025,14.44,2,139.53,260.15,0
3270,41,North,41341,666,3.09,5,82.26,91.26,0
3271,32,South,93908,2902,14.89,5,172.54,53.89,0
3272,65,North,55654,351,17.17,0,149.33,270.83,0
3273,24,South,90895,1656,13.2,8,86.1,187.62,0
3274,38,South,89696,2454,1.35,7,171.21,96.27,0
3275,59,East,87889,774,9.09,1,112.85,15.35,0
3276,43,South,60194,2411,13.37,1,59.69,283.3,1
3277,61,North,64837,2215,19.58,4,43.21,299.3,1
3278,31,East,98894,1702,19.06,9,148.93,70.9,0
3279,54,West,71576,613,8.22,1,177.07,300.87,1
3280,38,East,49727,2916,12.51,0,167.27,475.99,0
3281,35,South,64579,541,17.87,1,141.46,489.15,0
3282,22,West,46555,100,16.71,4,54.03,444.25,0
3283,20,West,83294,2505,9.85,9,45.99,403.54,1
3284,40,North,79777,1238,5.59,6,88.66,104.68,1
3285,43,North,35906,1002,3.17,4,175.33,78.22,0
3286,54,East,70751,1723,10.02,0,193.5,222.47,0
3287,41,West,99599,1320,14.6,6,71.03,309.82,0
3288,66,West,61644,2421,19.41,5,159.56,425.34,0
3289,36,West,63521,955,17.31,6,127.56,115.98,0
3290,68,East,41564,1117,4.48,1,35.41,239.82,0
3291,42,East,57299,1283,14.54,4,122.3,323.72,0
3292,38,North,77958,2320,6.14,7,167.01,222.8,0
3293,29,North,86078,684,13.83,6,76.94,227.1,0
3294,58,South,43421,2628,13.48,5,182.55,112.56,0
3295,50,East,41202,554,5.81,5,70.16,493.33,1
3296,67,East,72185,295,5.07,0,43,237.6,0
3297,21,East,33685,2943,2.53,0,57.19,266.37,0
3298,59,North,72637,698,1.49,6,172.29,109.28,0
3299,24,East,48366,1432,17.24,2,100.94,257.07,1
3300,39,North,54276,1859,1.47,5,165.48,127.67,0
3301,50,South,78239,655,2.23,4,120.31,101.17,0
3302,34,West,54575,2995,5.16,2,111.7,137.86,0
3303,41,East,71401,1617,17.81,5,167.18,1.38,0
3304,51,West,71230,538,6.99,2,101.99,285.08,0
3305,45,North,98617,2797,4.24,7,166.35,193.74,0
3306,60,South,53021,458,14.45,6,47.11,449.34,1
3307,58,South,39449,1157,6.72,8,138.17,20.35,0
3308,56,South,45657,1211,7,4,149.44,21.6,0
3309,39,West,65059,2805,14.91,0,182.85,442.94,1
3310,66,East,31532,2163,5.41,9,68.14,63.32,0
3311,34,West,80805,2892,17.99,7,132.72,1.08,0
3312,51,North,67756,520,11.45,1,103.65,89.46,1
3313,23,West,64206,652,10.99,5,95.07,411.94,0
3314,63,North,82168,2914,5.66,0,48.14,401.36,1
3315,23,West,54550,2940,16.78,5,52.82,170.07,1
3316,51,South,36389,1249,11.67,3,172.29,334.02,0
3317,18,South,65847,1131,3.53,4,157.46,253.62,0
3318,27,East,48642,1591,4.52,9,95,452.37,0
3319,38,West,66509,979,9.63,6,170.84,28.21,0
3320,22,North,79237,1985,15.7,5,43.73,406.59,0
3321,19,South,45414,951,18.82,0,136.21,85.3,0
3322,39,West,93176,609,13.44,8,177.59,195.81,0
3323,65,South,92059,1959,10.37,5,172.61,95.98,0
3324,19,North,79150,1863,5.39,5,93.37,351.31,0
3325,27,South,71091,1065,13.62,8,156.69,339.16,0
3326,51,South,30903,1958,19.65,9,102.67,273.95,1
3327,33,West,84235,1013,9.79,4,172.82,349.08,0
3328,65,West,88565,1490,3.66,5,120.23,319.78,1
3329,68,East,85342,1611,2.52,5,160.03,388.22,0
3330,56,West,72723,2165,5.75,6,43.36,119.7,0
3331,39,South,65572,2203,11.6,8,130.3,214.46,0
3332,29,North,47610,1158,18.96,4,123.55,75.81,1
3333,41,North,64052,2777,6.33,4,133.7,214.8,0
3334,64,South,67550,893,6.46,3,148.26,350.85,1
3335,57,North,84033,1696,9.88,9,186.08,345.7,1
3336,55,West,59011,1906,18.41,3,163.57,354.71,0
3337,27,West,64764,446,8.67,7,67.34,154.38,0
3338,52,North,83533,1155,4.85,1,170.4,331.11,0
3339,68,East,54064,1007,3.68,9,50.75,183.73,0
3340,66,East,79581,1123,9.41,7,135.77,472.25,0
3341,49,West,58702,675,16.11,1,180.07,171.68,1
3342,24,West,38631,298,6.18,0,47.19,301.51,1
3343,38,East,96063,1465,10.49,9,174.45,375.07,1
3344,37,West,58981,2098,12.26,8,165.77,453.2,0
3345,43,East,65764,1354,9.28,7,115.64,218.96,0
3346,21,East,80513,2448,4.24,5,82.51,180.24,0
3347,63,North,96198,1116,18.47,3,98.92,215.01,0
3348,69,North,54940,125,11.53,1,194.67,161.85,1
3349,39,East,58432,1658,14.72,7,64.29,326.96,1
3350,32,North,38367,2597,12.9,2,128.53,466.36,0
3351,57,North,55511,2467,19.96,9,44.15,63.04,0
3352,38,East,38573,2303,9.4,3,67.04,280.46,0
3353,32,North,45582,570,8.79,4,159.76,448.82,0
3354,39,East,35378,2567,7.52,3,81.44,50.06,0
3355,69,East,95296,750,7.55,7,197.58,246.93,0
3356,45,West,43500,985,5.88,8,115.14,432.61,0
3357,31,South,95841,1029,19.62,0,117.81,450.23,1
3358,44,North,51881,1844,17.48,1,36.17,257.18,0
3359,58,East,81542,2982,6.68,3,192.61,12.48,1
3360,57,West,95285,975,6.45,0,59.62,52.82,0
3361,45,West,89547,1041,2.52,5,121.52,293.36,1
3362,43,South,92151,1408,17.6,4,97.26,61.93,1
3363,66,South,37222,671,7.75,6,100.65,74.71,0
3364,19,West,37933,153,11.67,5,139.36,386.06,0
3365,42,North,36940,704,18.06,2,142.56,375.35,0
3366,20,East,89145,424,8.46,4,56.23,421.39,0
3367,25,South,73610,984,16.23,2,114.93,52.87,0
3368,61,North,87520,364,8.89,8,164.38,99.07,0
3369,50,South,34544,481,14.17,1,105.36,416.48,1
3370,59,North,84812,1336,8.91,5,58.19,360.54,0
3371,69,East,81500,2480,8.16,8,83.25,402.98,0
3372,52,West,69618,1481,19.82,9,66.1,494.87,0
3373,23,North,55444,2350,12.44,6,51.39,432.22,1
3374,56,West,86586,2205,7.66,4,94.19,260.23,0
3375,69,North,54789,1617,5.53,1,121.96,155.38,0
3376,40,East,31617,1633,1.28,1,42.37,284.84,1
3377,42,North,33333,1891,14.28,3,132.65,319.29,0
3378,67,West,70002,646,7.76,9,198.81,167.66,0
3379,60,West,93620,970,16.51,1,193.9,385.47,0
3380,36,East,30511,2250,7.6,7,170.96,46.38,0
3381,22,West,67850,1323,7.78,9,75.28,389.7,0
3382,68,East,61786,964,15.69,6,33.81,16,1
3383,28,West,66244,2065,10.04,6,171.7,248.98,0
3384,29,East,97261,497,17.76,2,39.47,430.72,0
3385,27,West,48477,1861,12.01,6,64.96,43.25,0
3386,25,East,76533,491,5.19,7,122.56,258.87,0
3387,41,North,64469,2253,11.58,4,60.32,79.7,0
3388,45,East,38496,1712,0.58,0,171.74,447.41,1
3389,58,North,42270,1177,6.59,0,162.12,416.17,1
3390,53,East,50724,1400,4.56,3,158.48,466.96,0
3391,54,South,60416,2258,13.26,1,168.74,437.49,0
3392,38,East,65575,2371,3.15,6,67.35,368.28,0
3393,25,North,47408,2222,6.16,2,153.91,92.44,1
3394,26,North,49359,2653,6.96,3,90.4,151.25,0
3395,64,South,38698,2917,0.56,8,143.36,248.43,0
3396,32,West,69492,2629,1.41,1,50.74,294.45,1
3397,65,South,73634,463,6.57,7,149.95,391.09,0
3398,63,South,72864,2386,4.84,0,195.26,113.48,0
3399,57,East,67355,1524,2.78,2,37.41,64.14,0
3400,35,East,67690,945,3.51,3,45.95,241.31,0
3401,59,North,67814,1427,16.79,5,51.02,78.92,0
3402,37,South,61645,491,13.82,0,103.2,346.87,0
3403,23,North,86630,1140,9.94,7,79.43,287.82,0
3404,29,West,78171,2159,18.22,1,167.18,370.55,0
3405,19,North,51658,2146,1.08,4,110.54,31.72,0
